tier,ps,ki,incident_id,field,comparison,extracted,ground_truth
Opus,PS1,KI3,2026-04-06-58f7,harm.affected_parties,correct,YouTube creators,YouTubers
Opus,PS1,KI3,2026-04-06-bee5,event.event_type,correct,AI incident,AI incident
Opus,PS1,KI3,2026-04-06-bee5,ai_system.system_type,incorrect,generative AI,other
Opus,PS1,KI3,2026-04-06-bee5,harm.harm_type,correct,economic,"economic, psychological"
Opus,PS1,KI3,2026-04-06-bee5,harm.severity,correct,significant,significant
Opus,PS1,KI3,2026-04-06-bee5,event.event_date,correct,2026-04-06,2026-04-06
Opus,PS1,KI3,2026-04-06-bee5,ai_system.name,hallucinated,ChatGPT,not stated
Opus,PS1,KI3,2026-04-06-bee5,ai_system.developer,true_negative,not stated,not stated
Opus,PS1,KI3,2026-04-06-bee5,ai_system.deployer,true_negative,not stated,not stated
Opus,PS1,KI3,2026-04-06-bee5,event.event_location,correct,United States,United States
Opus,PS1,KI3,2026-04-06-bee5,harm.affected_parties,correct,"Entry-level and less experienced workers, particularly in call centers and claims processing sectors",entry-level and less experienced US workers
Opus,PS1,KI3,2026-04-06-82d9,event.event_type,correct,AI incident,AI incident
Opus,PS1,KI3,2026-04-06-82d9,ai_system.system_type,correct,chatbot,chatbot
Opus,PS1,KI3,2026-04-06-82d9,harm.harm_type,correct,physical,physical
Opus,PS1,KI3,2026-04-06-82d9,harm.severity,correct,severe,severe
Opus,PS1,KI3,2026-04-06-82d9,event.event_date,incorrect,2025-04-01,2026-04-06
Opus,PS1,KI3,2026-04-06-82d9,ai_system.name,correct,ChatGPT,ChatGPT
Opus,PS1,KI3,2026-04-06-82d9,ai_system.developer,correct,OpenAI,OpenAI
Opus,PS1,KI3,2026-04-06-82d9,ai_system.deployer,correct,OpenAI,OpenAI
Opus,PS1,KI3,2026-04-06-82d9,event.event_location,correct,United States,"Tallahassee, Florida, United States"
Opus,PS1,KI3,2026-04-06-82d9,harm.affected_parties,correct,Victims and families of the Florida State University shooting,victims of the Florida State University shooting
Opus,PS1,KI3,2026-04-06-3356,event.event_type,correct,AI incident,AI incident
Opus,PS1,KI3,2026-04-06-3356,ai_system.system_type,incorrect,generative AI,chatbot
Opus,PS1,KI3,2026-04-06-3356,harm.harm_type,correct,rights violation,rights violation
Opus,PS1,KI3,2026-04-06-3356,harm.severity,incorrect,significant,severe
Opus,PS1,KI3,2026-04-06-3356,event.event_date,correct,2026-04-06,2026-04-06
Opus,PS1,KI3,2026-04-06-3356,ai_system.name,correct,Perplexity,Perplexity AI
Opus,PS1,KI3,2026-04-06-3356,ai_system.developer,correct,Perplexity AI,Perplexity AI
Opus,PS1,KI3,2026-04-06-3356,ai_system.deployer,correct,Perplexity AI,Perplexity AI
Opus,PS1,KI3,2026-04-06-3356,event.event_location,correct,United States,United States
Opus,PS1,KI3,2026-04-06-3356,harm.affected_parties,correct,Perplexity AI users,Perplexity AI users
Opus,PS1,KI3,2026-04-06-1282,event.event_type,correct,AI hazard,AI hazard
Opus,PS1,KI3,2026-04-06-1282,ai_system.system_type,correct,generative AI,generative AI
Opus,PS1,KI3,2026-04-06-1282,harm.harm_type,correct,economic,"economic, rights violation"
Opus,PS1,KI3,2026-04-06-1282,harm.severity,incorrect,significant,moderate
Opus,PS1,KI3,2026-04-06-1282,event.event_date,correct,2026-04-06,2026-04-06
Opus,PS1,KI3,2026-04-06-1282,ai_system.name,true_negative,not stated,not stated
Opus,PS1,KI3,2026-04-06-1282,ai_system.developer,true_negative,not stated,not stated
Opus,PS1,KI3,2026-04-06-1282,ai_system.deployer,true_negative,not stated,not stated
Opus,PS1,KI3,2026-04-06-1282,event.event_location,correct,United States,United States
Opus,PS1,KI3,2026-04-06-1282,harm.affected_parties,correct,"OpenAI, Anthropic, Google, and other US AI firms",US AI companies
Opus,PS1,KI3,2026-04-05-ba1e,event.event_type,correct,AI incident,AI incident
Opus,PS1,KI3,2026-04-05-ba1e,ai_system.system_type,incorrect,ai agent,other
Opus,PS1,KI3,2026-04-05-ba1e,harm.harm_type,correct,economic,economic
Opus,PS1,KI3,2026-04-05-ba1e,harm.severity,correct,significant,significant
Opus,PS1,KI3,2026-04-05-ba1e,event.event_date,missing,not stated,2026-04-05
Opus,PS1,KI3,2026-04-05-ba1e,ai_system.name,true_negative,not stated,not stated
Opus,PS1,KI3,2026-04-05-ba1e,ai_system.developer,true_negative,not stated,not stated
Opus,PS1,KI3,2026-04-05-ba1e,ai_system.deployer,true_negative,not stated,not stated
Opus,PS1,KI3,2026-04-05-ba1e,event.event_location,correct,United States,United States
Opus,PS1,KI3,2026-04-05-ba1e,harm.affected_parties,correct,digital publishers and journalism organizations,digital publishers
Opus,PS1,KI3,2026-04-05-4167,event.event_type,correct,AI hazard,AI hazard
Opus,PS1,KI3,2026-04-05-4167,ai_system.system_type,correct,ai agent,ai agent
Opus,PS1,KI3,2026-04-05-4167,harm.harm_type,correct,economic,economic
Opus,PS1,KI3,2026-04-05-4167,harm.severity,correct,moderate,moderate
Opus,PS1,KI3,2026-04-05-4167,event.event_date,correct,2026-04-05,2026-04-05
Opus,PS1,KI3,2026-04-05-4167,ai_system.name,true_negative,not stated,not stated
Opus,PS1,KI3,2026-04-05-4167,ai_system.developer,correct,Google,Google
Opus,PS1,KI3,2026-04-05-4167,ai_system.deployer,incorrect,Target Corporation,Google
Opus,PS1,KI3,2026-04-05-4167,event.event_location,correct,United States,United States
Opus,PS1,KI3,2026-04-05-4167,harm.affected_parties,correct,Target customers,Target customers
Opus,PS1,KI3,2026-04-05-a12c,event.event_type,correct,AI incident,AI incident
Opus,PS1,KI3,2026-04-05-a12c,ai_system.system_type,correct,generative AI,generative AI
Opus,PS1,KI3,2026-04-05-a12c,harm.harm_type,correct,economic,"economic, rights violation"
Opus,PS1,KI3,2026-04-05-a12c,harm.severity,correct,significant,significant
Opus,PS1,KI3,2026-04-05-a12c,event.event_date,correct,2026-04-05,2026-04-05
Opus,PS1,KI3,2026-04-05-a12c,ai_system.name,correct,Claude Code,Claude Code
Opus,PS1,KI3,2026-04-05-a12c,ai_system.developer,correct,Anthropic,Anthropic
Opus,PS1,KI3,2026-04-05-a12c,ai_system.deployer,missing,not stated,Anthropic
Opus,PS1,KI3,2026-04-05-a12c,event.event_location,correct,United States,United States
Opus,PS1,KI3,2026-04-05-a12c,harm.affected_parties,correct,"users of Claude Code, software supply chain participants","developers, organizations using Claude Code"
Opus,PS1,KI3,2026-04-05-2282,event.event_type,correct,AI incident,AI incident
Opus,PS1,KI3,2026-04-05-2282,ai_system.system_type,correct,chatbot,chatbot
Opus,PS1,KI3,2026-04-05-2282,harm.harm_type,correct,psychological,psychological
Opus,PS1,KI3,2026-04-05-2282,harm.severity,correct,severe,severe
Opus,PS1,KI3,2026-04-05-2282,event.event_date,correct,2026-04-05,2026-04-05
Opus,PS1,KI3,2026-04-05-2282,ai_system.name,correct,"ChatGPT, Claude, Gemini","ChatGPT, Claude, Gemini"
Opus,PS1,KI3,2026-04-05-2282,ai_system.developer,missing,not stated,"OpenAI, Anthropic, Google"
Opus,PS1,KI3,2026-04-05-2282,ai_system.deployer,missing,not stated,"OpenAI, Anthropic, Google"
Opus,PS1,KI3,2026-04-05-2282,event.event_location,correct,United States,United States
Opus,PS1,KI3,2026-04-05-2282,harm.affected_parties,correct,global users of AI chatbots,chatbot users
Opus,PS1,KI3,2026-04-05-a12d,event.event_type,correct,AI incident,AI incident
Opus,PS1,KI3,2026-04-05-a12d,ai_system.system_type,correct,generative AI,generative AI
Opus,PS1,KI3,2026-04-05-a12d,harm.harm_type,incorrect,psychological,reputational
Opus,PS1,KI3,2026-04-05-a12d,harm.severity,correct,moderate,moderate
Opus,PS1,KI3,2026-04-05-a12d,event.event_date,correct,2026-04-05,2026-04-05
Opus,PS1,KI3,2026-04-05-a12d,ai_system.name,true_negative,not stated,not stated
Opus,PS1,KI3,2026-04-05-a12d,ai_system.developer,true_negative,not stated,not stated
Opus,PS1,KI3,2026-04-05-a12d,ai_system.deployer,true_negative,not stated,not stated
Opus,PS1,KI3,2026-04-05-a12d,event.event_location,correct,United States,United States
Opus,PS1,KI3,2026-04-05-a12d,harm.affected_parties,incorrect,the general public misled by the fake image,"general public, US airman"
Opus,PS1,KI3,2026-04-05-0d39,event.event_type,correct,AI incident,AI incident
Opus,PS1,KI3,2026-04-05-0d39,ai_system.system_type,correct,other,other
Opus,PS1,KI3,2026-04-05-0d39,harm.harm_type,correct,economic,economic
Opus,PS1,KI3,2026-04-05-0d39,harm.severity,correct,severe,severe
Opus,PS1,KI3,2026-04-05-0d39,event.event_date,correct,2026-04-05,2026-04-05
Opus,PS1,KI3,2026-04-05-0d39,ai_system.name,true_negative,not stated,not stated
Opus,PS1,KI3,2026-04-05-0d39,ai_system.developer,true_negative,not stated,not stated
Opus,PS1,KI3,2026-04-05-0d39,ai_system.deployer,true_negative,not stated,not stated
Opus,PS1,KI3,2026-04-05-0d39,event.event_location,correct,United States,United States
Opus,PS1,KI3,2026-04-05-0d39,harm.affected_parties,correct,cryptocurrency platforms and their users,cryptocurrency platform users
Opus,PS1,KI3,2026-04-05-8196,event.event_type,correct,AI incident,AI incident
Opus,PS1,KI3,2026-04-05-8196,ai_system.system_type,incorrect,generative AI,chatbot
Opus,PS1,KI3,2026-04-05-8196,harm.harm_type,incorrect,psychological,"reputational, other"
Opus,PS1,KI3,2026-04-05-8196,harm.severity,correct,significant,significant
Opus,PS1,KI3,2026-04-05-8196,event.event_date,correct,2026-04-05,2026-04-05
Opus,PS1,KI3,2026-04-05-8196,ai_system.name,correct,Google AI Overviews,AI Overviews
Opus,PS1,KI3,2026-04-05-8196,ai_system.developer,correct,Google,Google
Opus,PS1,KI3,2026-04-05-8196,ai_system.deployer,correct,Google,Google
Opus,PS1,KI3,2026-04-05-8196,event.event_location,correct,United States,United States
Opus,PS1,KI3,2026-04-05-8196,harm.affected_parties,correct,Google search users,Google search users
Opus,PS1,KI3,2026-04-04-723a,event.event_type,correct,AI incident,AI incident
Opus,PS1,KI3,2026-04-04-723a,ai_system.system_type,correct,generative AI,generative AI
Opus,PS1,KI3,2026-04-04-723a,harm.harm_type,incorrect,economic,rights violation
Opus,PS1,KI3,2026-04-04-723a,harm.severity,correct,significant,significant
Opus,PS1,KI3,2026-04-04-723a,event.event_date,correct,2026-04-04,2026-04-04
Opus,PS1,KI3,2026-04-04-723a,ai_system.name,true_negative,not stated,not stated
Opus,PS1,KI3,2026-04-04-723a,ai_system.developer,true_negative,not stated,not stated
Opus,PS1,KI3,2026-04-04-723a,ai_system.deployer,true_negative,not stated,not stated
Opus,PS1,KI3,2026-04-04-723a,event.event_location,correct,United States,United States
Opus,PS1,KI3,2026-04-04-723a,harm.affected_parties,correct,Murphy Campbell,Murphy Campbell
Opus,PS1,KI3,2026-04-03-ad3a,event.event_type,correct,AI hazard,AI hazard
Opus,PS1,KI3,2026-04-03-ad3a,ai_system.system_type,correct,generative AI,generative AI
Opus,PS1,KI3,2026-04-03-ad3a,harm.harm_type,incorrect,psychological,other
Opus,PS1,KI3,2026-04-03-ad3a,harm.severity,incorrect,minor,moderate
Opus,PS1,KI3,2026-04-03-ad3a,event.event_date,correct,2026-04-03,2026-04-03
Opus,PS1,KI3,2026-04-03-ad3a,ai_system.name,correct,Claude Sonnet 4.5,Claude Sonnet 4.5
Opus,PS1,KI3,2026-04-03-ad3a,ai_system.developer,correct,Anthropic,Anthropic
Opus,PS1,KI3,2026-04-03-ad3a,ai_system.deployer,correct,Anthropic,Anthropic
Opus,PS1,KI3,2026-04-03-ad3a,event.event_location,correct,United States,United States
Opus,PS1,KI3,2026-04-03-ad3a,harm.affected_parties,true_negative,not stated,not stated
Opus,PS1,KI3,2026-04-03-b896,event.event_type,correct,AI incident,AI incident
Opus,PS1,KI3,2026-04-03-b896,ai_system.system_type,correct,generative AI,generative AI
Opus,PS1,KI3,2026-04-03-b896,harm.harm_type,correct,economic,economic
Opus,PS1,KI3,2026-04-03-b896,harm.severity,correct,significant,significant
Opus,PS1,KI3,2026-04-03-b896,event.event_date,correct,2026-04-03,2026-04-03
Opus,PS1,KI3,2026-04-03-b896,ai_system.name,correct,Claude Code,Claude Code
Opus,PS1,KI3,2026-04-03-b896,ai_system.developer,correct,Anthropic,Anthropic
Opus,PS1,KI3,2026-04-03-b896,ai_system.deployer,true_negative,not stated,not stated
Opus,PS1,KI3,2026-04-03-b896,event.event_location,correct,United States,United States
Opus,PS1,KI3,2026-04-03-b896,harm.affected_parties,correct,developers and organizations,"developers, organizations"
Opus,PS1,KI3,2026-04-03-3751,event.event_type,correct,AI incident,AI incident
Opus,PS1,KI3,2026-04-03-3751,ai_system.system_type,incorrect,ai agent,generative AI
Opus,PS1,KI3,2026-04-03-3751,harm.harm_type,incorrect,rights violation,"economic, reputational"
Opus,PS1,KI3,2026-04-03-3751,harm.severity,correct,severe,severe
Opus,PS1,KI3,2026-04-03-3751,event.event_date,correct,2026-04-03,2026-04-03
Opus,PS1,KI3,2026-04-03-3751,ai_system.name,correct,Mythos,Mythos
Opus,PS1,KI3,2026-04-03-3751,ai_system.developer,correct,Anthropic,"Anthropic, OpenAI"
Opus,PS1,KI3,2026-04-03-3751,ai_system.deployer,true_negative,not stated,not stated
Opus,PS1,KI3,2026-04-03-3751,event.event_location,correct,United States,United States
Opus,PS1,KI3,2026-04-03-3751,harm.affected_parties,incorrect,government entities whose sensitive data was stolen,"government agencies, general public"
Opus,PS1,KI3,2026-04-03-ea3b,event.event_type,correct,AI hazard,AI hazard
Opus,PS1,KI3,2026-04-03-ea3b,ai_system.system_type,correct,other,other
Opus,PS1,KI3,2026-04-03-ea3b,harm.harm_type,correct,economic,economic
Opus,PS1,KI3,2026-04-03-ea3b,harm.severity,correct,moderate,moderate
Opus,PS1,KI3,2026-04-03-ea3b,event.event_date,correct,2026-04-03,2026-04-03
Opus,PS1,KI3,2026-04-03-ea3b,ai_system.name,correct,Slurm Workload Manager,Slurm
Opus,PS1,KI3,2026-04-03-ea3b,ai_system.developer,correct,SchedMD,SchedMD
Opus,PS1,KI3,2026-04-03-ea3b,ai_system.deployer,true_negative,not stated,not stated
Opus,PS1,KI3,2026-04-03-ea3b,event.event_location,correct,United States,United States
Opus,PS1,KI3,2026-04-03-ea3b,harm.affected_parties,correct,AI and supercomputing competitors and users relying on fair access to Slurm software,AI and supercomputing community
Opus,PS1,KI3,2026-04-03-6486,event.event_type,correct,AI hazard,AI hazard
Opus,PS1,KI3,2026-04-03-6486,ai_system.system_type,correct,chatbot,chatbot
Opus,PS1,KI3,2026-04-03-6486,harm.harm_type,correct,physical,"physical, psychological"
Opus,PS1,KI3,2026-04-03-6486,harm.severity,correct,moderate,moderate
Opus,PS1,KI3,2026-04-03-6486,event.event_date,correct,2026-04-03,2026-04-03
Opus,PS1,KI3,2026-04-03-6486,ai_system.name,true_negative,not stated,not stated
Opus,PS1,KI3,2026-04-03-6486,ai_system.developer,correct,Legion Health,Legion Health
Opus,PS1,KI3,2026-04-03-6486,ai_system.deployer,incorrect,Utah,Legion Health
Opus,PS1,KI3,2026-04-03-6486,event.event_location,correct,United States,"Utah, United States"
Opus,PS1,KI3,2026-04-03-6486,harm.affected_parties,correct,psychiatric patients in Utah using the AI chatbot for medication renewals,psychiatric patients
Opus,PS1,KI3,2026-04-02-7021,event.event_type,correct,AI hazard,AI hazard
Opus,PS1,KI3,2026-04-02-7021,ai_system.system_type,correct,other,other
Opus,PS1,KI3,2026-04-02-7021,harm.harm_type,incorrect,other,psychological
Opus,PS1,KI3,2026-04-02-7021,harm.severity,incorrect,minor,moderate
Opus,PS1,KI3,2026-04-02-7021,event.event_date,correct,2026-04-02,2026-04-02
Opus,PS1,KI3,2026-04-02-7021,ai_system.name,true_negative,not stated,not stated
Opus,PS1,KI3,2026-04-02-7021,ai_system.developer,missing,not stated,Alpha Schools
Opus,PS1,KI3,2026-04-02-7021,ai_system.deployer,correct,Alpha Schools,Alpha Schools
Opus,PS1,KI3,2026-04-02-7021,event.event_location,correct,United States,United States
Opus,PS1,KI3,2026-04-02-7021,harm.affected_parties,correct,students,students
Opus,PS1,KI3,2026-04-02-2a8b,event.event_type,correct,AI hazard,AI hazard
Opus,PS1,KI3,2026-04-02-2a8b,ai_system.system_type,incorrect,generative AI,content moderation
Opus,PS1,KI3,2026-04-02-2a8b,harm.harm_type,correct,psychological,psychological
Opus,PS1,KI3,2026-04-02-2a8b,harm.severity,correct,moderate,moderate
Opus,PS1,KI3,2026-04-02-2a8b,event.event_date,correct,2026-04-02,2026-04-02
Opus,PS1,KI3,2026-04-02-2a8b,ai_system.name,true_negative,not stated,not stated
Opus,PS1,KI3,2026-04-02-2a8b,ai_system.developer,true_negative,not stated,not stated
Opus,PS1,KI3,2026-04-02-2a8b,ai_system.deployer,correct,YouTube,"Google, YouTube"
Opus,PS1,KI3,2026-04-02-2a8b,event.event_location,correct,United States,United States
Opus,PS1,KI3,2026-04-02-2a8b,harm.affected_parties,correct,children viewing YouTube Kids content,children
Opus,PS1,KI3,2026-04-02-6589,event.event_type,correct,AI incident,AI incident
Opus,PS1,KI3,2026-04-02-6589,ai_system.system_type,correct,generative AI,generative AI
Opus,PS1,KI3,2026-04-02-6589,harm.harm_type,correct,rights violation,rights violation
Opus,PS1,KI3,2026-04-02-6589,harm.severity,correct,significant,significant
Opus,PS1,KI3,2026-04-02-6589,event.event_date,correct,2026-04-02,2026-04-02
Opus,PS1,KI3,2026-04-02-6589,ai_system.name,true_negative,not stated,not stated
Opus,PS1,KI3,2026-04-02-6589,ai_system.developer,correct,Nota,Nota
Opus,PS1,KI3,2026-04-02-6589,ai_system.deployer,correct,Nota,Nota
Opus,PS1,KI3,2026-04-02-6589,event.event_location,correct,United States,United States
Opus,PS1,KI3,2026-04-02-6589,harm.affected_parties,correct,local journalists whose work was plagiarized and whose photos were used without permission,local journalists
Opus,PS1,KI3,2026-04-01-0b4d,event.event_type,correct,AI hazard,AI hazard
Opus,PS1,KI3,2026-04-01-0b4d,ai_system.system_type,correct,decision support,decision support
Opus,PS1,KI3,2026-04-01-0b4d,harm.harm_type,incorrect,economic,physical
Opus,PS1,KI3,2026-04-01-0b4d,harm.severity,incorrect,significant,minor
Opus,PS1,KI3,2026-04-01-0b4d,event.event_date,correct,2026-04-01,2026-04-01
Opus,PS1,KI3,2026-04-01-0b4d,ai_system.name,true_negative,not stated,not stated
Opus,PS1,KI3,2026-04-01-0b4d,ai_system.developer,true_negative,not stated,not stated
Opus,PS1,KI3,2026-04-01-0b4d,ai_system.deployer,correct,NYC Health + Hospitals,NYC Health + Hospitals
Opus,PS1,KI3,2026-04-01-0b4d,event.event_location,correct,United States,"New York City, United States"
Opus,PS1,KI3,2026-04-01-0b4d,harm.affected_parties,correct,"radiologists, patients",patients
Opus,PS1,KI3,2026-04-01-9e43,event.event_type,correct,AI hazard,AI hazard
Opus,PS1,KI3,2026-04-01-9e43,ai_system.system_type,correct,other,other
Opus,PS1,KI3,2026-04-01-9e43,harm.harm_type,correct,other,other
Opus,PS1,KI3,2026-04-01-9e43,harm.severity,incorrect,moderate,severe
Opus,PS1,KI3,2026-04-01-9e43,event.event_date,correct,2026-04-01,2026-04-01
Opus,PS1,KI3,2026-04-01-9e43,ai_system.name,true_negative,not stated,not stated
